"Plot Title: flam.mid"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: k)","Temp, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: temp)","Button Down (LGR S/N: 1282988)","Button Up (LGR S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
460,11/01/20 11:10:29 AM,16.22,17.439,,,,,
461,11/01/20 11:10:30 AM,16.22,17.415,,,,,
462,11/01/20 11:10:31 AM,16.22,17.415,,,,,
463,11/01/20 11:10:32 AM,16.22,17.415,,,,,
464,11/01/20 11:10:33 AM,16.22,17.415,,,,,
465,11/01/20 11:10:34 AM,16.22,17.415,,,,,
466,11/01/20 11:10:35 AM,16.22,17.391,,,,,
467,11/01/20 11:10:36 AM,16.22,17.391,,,,,
468,11/01/20 11:10:37 AM,16.22,17.391,,,,,
469,11/01/20 11:10:38 AM,16.22,17.391,,,,,
470,11/01/20 11:10:39 AM,16.22,17.391,,,,,
471,11/01/20 11:10:40 AM,16.22,17.368,,,,,
472,11/01/20 11:10:41 AM,16.22,17.368,,,,,
473,11/01/20 11:10:42 AM,16.22,17.368,,,,,
474,11/01/20 11:10:43 AM,16.22,17.368,,,,,
475,11/01/20 11:10:44 AM,16.22,17.368,,,,,
476,11/01/20 11:10:45 AM,16.22,17.368,,,,,
477,11/01/20 11:10:46 AM,16.22,17.344,,,,,
478,11/01/20 11:10:47 AM,16.22,17.344,,,,,
479,11/01/20 11:10:48 AM,16.22,17.344,,,,,
480,11/01/20 11:10:49 AM,16.22,17.320,,,,,
481,11/01/20 11:10:50 AM,16.22,17.320,,,,,
482,11/01/20 11:10:51 AM,16.22,17.320,,,,,
483,11/01/20 11:10:52 AM,16.22,17.320,,,,,
484,11/01/20 11:10:53 AM,16.22,17.296,,,,,
485,11/01/20 11:10:54 AM,16.22,17.320,,,,,
486,11/01/20 11:10:55 AM,16.22,17.296,,,,,
487,11/01/20 11:10:56 AM,16.22,17.296,,,,,
488,11/01/20 11:10:57 AM,16.22,17.296,,,,,
489,11/01/20 11:10:58 AM,16.22,17.296,,,,,
490,11/01/20 11:10:59 AM,16.22,17.272,,,,,
491,11/01/20 11:11:00 AM,16.22,17.272,,,,,
492,11/01/20 11:11:01 AM,16.22,17.272,,,,,
493,11/01/20 11:11:02 AM,16.22,17.272,,,,,
494,11/01/20 11:11:03 AM,16.22,17.272,,,,,
495,11/01/20 11:11:04 AM,16.22,17.272,,,,,
496,11/01/20 11:11:05 AM,16.22,17.249,,,,,
497,11/01/20 11:11:06 AM,16.22,17.249,,,,,
498,11/01/20 11:11:07 AM,16.22,17.249,,,,,
499,11/01/20 11:11:08 AM,16.22,17.249,,,,,
500,11/01/20 11:11:09 AM,16.22,17.249,,,,,
501,11/01/20 11:11:10 AM,16.22,17.225,,,,,
502,11/01/20 11:11:11 AM,16.22,17.225,,,,,
503,11/01/20 11:11:12 AM,16.22,17.225,,,,,
504,11/01/20 11:11:13 AM,16.22,17.225,,,,,
505,11/01/20 11:11:14 AM,16.22,17.201,,,,,
506,11/01/20 11:11:15 AM,16.22,17.201,,,,,
507,11/01/20 11:11:16 AM,16.22,17.201,,,,,
508,11/01/20 11:11:17 AM,16.22,17.201,,,,,
509,11/01/20 11:11:18 AM,16.22,17.201,,,,,
510,11/01/20 11:11:19 AM,16.22,17.201,,,,,
511,11/01/20 11:11:20 AM,16.22,17.201,,,,,
512,11/01/20 11:11:21 AM,16.22,17.177,,,,,
513,11/01/20 11:11:22 AM,16.22,17.177,,,,,
514,11/01/20 11:11:23 AM,16.22,17.177,,,,,
515,11/01/20 11:11:24 AM,16.22,17.177,,,,,
516,11/01/20 11:11:25 AM,16.22,17.153,,,,,
517,11/01/20 11:11:26 AM,16.22,17.177,,,,,
518,11/01/20 11:11:27 AM,16.22,17.153,,,,,
519,11/01/20 11:11:28 AM,16.22,17.153,,,,,
520,11/01/20 11:11:29 AM,16.22,17.153,,,,,
521,11/01/20 11:11:30 AM,16.22,17.153,,,,,
522,11/01/20 11:11:31 AM,16.22,17.153,,,,,
523,11/01/20 11:11:32 AM,16.22,17.130,,,,,
524,11/01/20 11:11:33 AM,16.22,17.130,,,,,
525,11/01/20 11:11:34 AM,16.22,17.130,,,,,
526,11/01/20 11:11:35 AM,16.22,17.130,,,,,
527,11/01/20 11:11:36 AM,16.56,17.106,,,,,
528,11/01/20 11:11:37 AM,16.56,17.106,,,,,
529,11/01/20 11:11:38 AM,16.22,17.106,,,,,
530,11/01/20 11:11:39 AM,16.22,17.106,,,,,
531,11/01/20 11:11:40 AM,16.56,17.106,,,,,
532,11/01/20 11:11:41 AM,16.56,17.106,,,,,
533,11/01/20 11:11:42 AM,16.56,17.106,,,,,
534,11/01/20 11:11:43 AM,16.56,17.082,,,,,
535,11/01/20 11:11:44 AM,16.56,17.082,,,,,
536,11/01/20 11:11:45 AM,16.56,17.082,,,,,
537,11/01/20 11:11:46 AM,16.22,17.082,,,,,
538,11/01/20 11:11:47 AM,16.56,17.082,,,,,
539,11/01/20 11:11:48 AM,16.56,17.082,,,,,
540,11/01/20 11:11:49 AM,16.56,17.058,,,,,
541,11/01/20 11:11:50 AM,16.56,17.058,,,,,
542,11/01/20 11:11:51 AM,16.56,17.058,,,,,
543,11/01/20 11:11:52 AM,16.56,17.058,,,,,
544,11/01/20 11:11:53 AM,16.56,17.034,,,,,
545,11/01/20 11:11:54 AM,16.56,17.034,,,,,
546,11/01/20 11:11:55 AM,16.56,17.034,,,,,
547,11/01/20 11:11:56 AM,16.56,17.034,,,,,
548,11/01/20 11:11:57 AM,16.22,17.034,,,,,
549,11/01/20 11:11:58 AM,16.56,17.034,,,,,
550,11/01/20 11:11:59 AM,16.56,17.034,,,,,
551,11/01/20 11:12:00 AM,16.56,17.011,,,,,
552,11/01/20 11:12:01 AM,16.56,17.011,,,,,
553,11/01/20 11:12:02 AM,16.56,17.011,,,,,
554,11/01/20 11:12:03 AM,16.56,17.011,,,,,
555,11/01/20 11:12:04 AM,16.56,17.011,,,,,
556,11/01/20 11:12:05 AM,16.56,17.011,,,,,
557,11/01/20 11:12:06 AM,16.56,17.011,,,,,
558,11/01/20 11:12:07 AM,16.56,16.987,,,,,
559,11/01/20 11:12:08 AM,16.56,16.987,,,,,
560,11/01/20 11:12:09 AM,16.56,16.987,,,,,
561,11/01/20 11:12:10 AM,16.56,16.987,,,,,
562,11/01/20 11:12:11 AM,16.56,16.987,,,,,
563,11/01/20 11:12:12 AM,16.56,16.987,,,,,
564,11/01/20 11:12:13 AM,16.56,16.987,,,,,
565,11/01/20 11:12:14 AM,16.56,16.963,,,,,
566,11/01/20 11:12:15 AM,16.56,16.963,,,,,
567,11/01/20 11:12:16 AM,16.56,16.963,,,,,
568,11/01/20 11:12:17 AM,16.56,16.963,,,,,
569,11/01/20 11:12:18 AM,16.56,16.963,,,,,
570,11/01/20 11:12:19 AM,16.56,16.963,,,,,
571,11/01/20 11:12:20 AM,16.56,16.963,,,,,
572,11/01/20 11:12:21 AM,16.56,16.939,,,,,
573,11/01/20 11:12:22 AM,16.56,16.939,,,,,
574,11/01/20 11:12:23 AM,16.56,16.939,,,,,
575,11/01/20 11:12:24 AM,16.56,16.939,,,,,
576,11/01/20 11:12:25 AM,16.56,16.939,,,,,
577,11/01/20 11:12:26 AM,16.56,16.915,,,,,
578,11/01/20 11:12:27 AM,16.56,16.915,,,,,
579,11/01/20 11:12:28 AM,16.56,16.915,,,,,
580,11/01/20 11:12:29 AM,16.56,16.915,,,,,
581,11/01/20 11:12:30 AM,16.56,16.915,,,,,
582,11/01/20 11:12:31 AM,16.56,16.915,,,,,
583,11/01/20 11:12:32 AM,16.90,16.915,,,,,
584,11/01/20 11:12:33 AM,16.56,16.915,,,,,
585,11/01/20 11:12:34 AM,16.90,16.892,,,,,
586,11/01/20 11:12:35 AM,16.90,16.892,,,,,
587,11/01/20 11:12:36 AM,16.90,16.892,,,,,
588,11/01/20 11:12:37 AM,16.56,16.892,,,,,
589,11/01/20 11:12:38 AM,16.56,16.868,,,,,
590,11/01/20 11:12:39 AM,16.90,16.892,,,,,
591,11/01/20 11:12:40 AM,16.56,16.868,,,,,
592,11/01/20 11:12:41 AM,16.90,16.868,,,,,
593,11/01/20 11:12:42 AM,16.56,16.868,,,,,
594,11/01/20 11:12:43 AM,16.56,16.868,,,,,
595,11/01/20 11:12:44 AM,16.90,16.868,,,,,
596,11/01/20 11:12:45 AM,16.56,16.868,,,,,
597,11/01/20 11:12:46 AM,16.56,16.868,,,,,
598,11/01/20 11:12:47 AM,16.56,16.844,,,,,
599,11/01/20 11:12:48 AM,16.56,16.844,,,,,
600,11/01/20 11:12:49 AM,16.56,16.844,,,,,
601,11/01/20 11:12:50 AM,16.56,16.844,,,,,
602,11/01/20 11:12:51 AM,16.56,16.844,,,,,
603,11/01/20 11:12:52 AM,16.56,16.844,,,,,
604,11/01/20 11:12:53 AM,16.90,16.844,,,,,
605,11/01/20 11:12:54 AM,16.56,16.844,,,,,
606,11/01/20 11:12:55 AM,16.56,16.820,,,,,
607,11/01/20 11:12:56 AM,16.56,16.820,,,,,
608,11/01/20 11:12:57 AM,16.56,16.820,,,,,
609,11/01/20 11:12:58 AM,16.56,16.820,,,,,
610,11/01/20 11:12:59 AM,16.56,16.820,,,,,
611,11/01/20 11:13:00 AM,16.56,16.820,,,,,
612,11/01/20 11:13:01 AM,16.56,16.796,,,,,
613,11/01/20 11:13:02 AM,16.56,16.796,,,,,
614,11/01/20 11:13:03 AM,16.56,16.796,,,,,
615,11/01/20 11:13:04 AM,16.56,16.796,,,,,
616,11/01/20 11:13:05 AM,16.56,16.796,,,,,
617,11/01/20 11:13:06 AM,16.56,16.796,,,,,
618,11/01/20 11:13:07 AM,16.56,16.796,,,,,
619,11/01/20 11:13:08 AM,16.56,16.796,,,,,
620,11/01/20 11:13:09 AM,16.56,16.773,,,,,
621,11/01/20 11:13:10 AM,16.56,16.773,,,,,
622,11/01/20 11:13:11 AM,16.56,16.773,,,,,
623,11/01/20 11:13:12 AM,16.56,16.773,,,,,
624,11/01/20 11:13:13 AM,16.56,16.773,,,,,
625,11/01/20 11:13:14 AM,16.56,16.773,,,,,
626,11/01/20 11:13:15 AM,16.56,16.773,,,,,
627,11/01/20 11:13:16 AM,16.56,16.773,,,,,
628,11/01/20 11:13:17 AM,16.56,16.773,,,,,
629,11/01/20 11:13:18 AM,16.56,16.749,,,,,
630,11/01/20 11:13:19 AM,16.56,16.749,,,,,
631,11/01/20 11:13:20 AM,16.56,16.749,,,,,
632,11/01/20 11:13:21 AM,16.56,16.749,,,,,
633,11/01/20 11:13:22 AM,16.22,16.749,,,,,
634,11/01/20 11:13:23 AM,16.56,16.749,,,,,
635,11/01/20 11:13:24 AM,16.22,16.749,,,,,
636,11/01/20 11:13:25 AM,16.56,16.749,,,,,
637,11/01/20 11:13:26 AM,16.22,16.725,,,,,
638,11/01/20 11:13:27 AM,16.22,16.725,,,,,
639,11/01/20 11:13:28 AM,16.22,16.725,,,,,
640,11/01/20 11:13:29 AM,16.22,16.725,,,,,
641,11/01/20 11:13:30 AM,16.22,16.725,,,,,
642,11/01/20 11:13:31 AM,16.22,16.725,,,,,
643,11/01/20 11:13:32 AM,16.22,16.701,,,,,
644,11/01/20 11:13:33 AM,16.22,16.725,,,,,
645,11/01/20 11:13:34 AM,16.22,16.701,,,,,
646,11/01/20 11:13:35 AM,16.22,16.701,,,,,
647,11/01/20 11:13:36 AM,16.22,16.701,,,,,
648,11/01/20 11:13:37 AM,16.56,16.701,,,,,
649,11/01/20 11:13:38 AM,16.56,16.701,,,,,
650,11/01/20 11:13:39 AM,16.56,16.701,,,,,
651,11/01/20 11:13:40 AM,16.56,16.677,,,,,
652,11/01/20 11:13:41 AM,16.56,16.677,,,,,
653,11/01/20 11:13:42 AM,16.56,16.677,,,,,
654,11/01/20 11:13:43 AM,16.56,16.677,,,,,
655,11/01/20 11:13:44 AM,16.56,16.677,,,,,
656,11/01/20 11:13:45 AM,16.56,16.677,,,,,
657,11/01/20 11:13:46 AM,16.56,16.677,,,,,
658,11/01/20 11:13:47 AM,16.56,16.654,,,,,
659,11/01/20 11:13:48 AM,16.56,16.654,,,,,
660,11/01/20 11:13:49 AM,16.56,16.654,,,,,
661,11/01/20 11:13:50 AM,16.56,16.654,,,,,
662,11/01/20 11:13:51 AM,16.56,16.654,,,,,
663,11/01/20 11:13:52 AM,16.56,16.654,,,,,
664,11/01/20 11:13:53 AM,16.56,16.654,,,,,
665,11/01/20 11:13:54 AM,16.56,16.654,,,,,
666,11/01/20 11:13:55 AM,16.56,16.654,,,,,
667,11/01/20 11:13:56 AM,16.56,16.654,,,,,
668,11/01/20 11:13:57 AM,16.56,16.630,,,,,
669,11/01/20 11:13:58 AM,16.56,16.630,,,,,
670,11/01/20 11:13:59 AM,16.56,16.630,,,,,
671,11/01/20 11:14:00 AM,16.22,16.630,,,,,
672,11/01/20 11:14:01 AM,16.56,16.630,,,,,
673,11/01/20 11:14:02 AM,16.22,16.606,,,,,
674,11/01/20 11:14:03 AM,16.22,16.630,,,,,
675,11/01/20 11:14:04 AM,16.56,16.606,,,,,
676,11/01/20 11:14:05 AM,16.56,16.606,,,,,
677,11/01/20 11:14:06 AM,16.56,16.606,,,,,
678,11/01/20 11:14:07 AM,16.22,16.606,,,,,
679,11/01/20 11:14:08 AM,16.56,16.606,,,,,
680,11/01/20 11:14:09 AM,16.56,16.606,,,,,
681,11/01/20 11:14:10 AM,16.56,16.606,,,,,
682,11/01/20 11:14:11 AM,16.56,16.606,,,,,
683,11/01/20 11:14:12 AM,16.22,16.582,,,,,
684,11/01/20 11:14:13 AM,16.56,16.582,,,,,
685,11/01/20 11:14:14 AM,16.56,16.582,,,,,
686,11/01/20 11:14:15 AM,16.22,16.582,,,,,
687,11/01/20 11:14:16 AM,16.22,16.582,,,,,
688,11/01/20 11:14:17 AM,16.56,16.582,,,,,
689,11/01/20 11:14:18 AM,16.22,16.582,,,,,
690,11/01/20 11:14:19 AM,16.56,16.582,,,,,
691,11/01/20 11:14:20 AM,16.22,16.558,,,,,
692,11/01/20 11:14:21 AM,16.22,16.558,,,,,
693,11/01/20 11:14:22 AM,16.22,16.558,,,,,
694,11/01/20 11:14:23 AM,16.22,16.558,,,,,
695,11/01/20 11:14:24 AM,16.22,16.558,,,,,
696,11/01/20 11:14:25 AM,16.56,16.558,,,,,
697,11/01/20 11:14:26 AM,16.22,16.558,,,,,
698,11/01/20 11:14:27 AM,16.22,16.558,,,,,
699,11/01/20 11:14:28 AM,16.22,16.558,,,,,
700,11/01/20 11:14:29 AM,16.22,16.534,,,,,
701,11/01/20 11:14:30 AM,16.22,16.534,,,,,
702,11/01/20 11:14:31 AM,16.22,16.534,,,,,
703,11/01/20 11:14:32 AM,16.22,16.534,,,,,
704,11/01/20 11:14:33 AM,16.22,16.534,,,,,
705,11/01/20 11:14:34 AM,16.22,16.534,,,,,
706,11/01/20 11:14:35 AM,16.22,16.511,,,,,
707,11/01/20 11:14:36 AM,16.22,16.534,,,,,
708,11/01/20 11:14:37 AM,16.22,16.511,,,,,
709,11/01/20 11:14:38 AM,16.22,16.511,,,,,
710,11/01/20 11:14:39 AM,16.22,16.511,,,,,
711,11/01/20 11:14:40 AM,16.22,16.511,,,,,
712,11/01/20 11:14:41 AM,16.22,16.511,,,,,
713,11/01/20 11:14:42 AM,16.22,16.511,,,,,
714,11/01/20 11:14:43 AM,16.22,16.511,,,,,
715,11/01/20 11:14:44 AM,16.22,16.511,,,,,
716,11/01/20 11:14:45 AM,16.22,16.511,,,,,
717,11/01/20 11:14:46 AM,16.22,16.511,,,,,
718,11/01/20 11:14:47 AM,16.22,16.487,,,,,
719,11/01/20 11:14:48 AM,16.22,16.487,,,,,
720,11/01/20 11:14:49 AM,16.22,16.487,,,,,
721,11/01/20 11:14:50 AM,16.22,16.487,,,,,
722,11/01/20 11:14:51 AM,16.22,16.487,,,,,
723,11/01/20 11:14:52 AM,16.22,16.487,,,,,
724,11/01/20 11:14:53 AM,16.22,16.487,,,,,
725,11/01/20 11:14:54 AM,16.22,16.487,,,,,
726,11/01/20 11:14:55 AM,16.22,16.487,,,,,
727,11/01/20 11:14:56 AM,16.22,16.487,,,,,
728,11/01/20 11:14:57 AM,16.22,16.487,,,,,
729,11/01/20 11:14:58 AM,16.22,16.463,,,,,
730,11/01/20 11:14:59 AM,16.22,16.463,,,,,
731,11/01/20 11:15:00 AM,16.22,16.463,,,,,
732,11/01/20 11:15:01 AM,16.22,16.463,,,,,
733,11/01/20 11:15:02 AM,16.22,16.463,,,,,
734,11/01/20 11:15:03 AM,16.22,16.463,,,,,
735,11/01/20 11:15:04 AM,16.22,16.463,,,,,
736,11/01/20 11:15:05 AM,16.22,16.439,,,,,
737,11/01/20 11:15:06 AM,16.22,16.439,,,,,
738,11/01/20 11:15:07 AM,16.22,16.439,,,,,
739,11/01/20 11:15:08 AM,16.22,16.439,,,,,
740,11/01/20 11:15:09 AM,16.22,16.439,,,,,
741,11/01/20 11:15:10 AM,16.22,16.439,,,,,
742,11/01/20 11:15:11 AM,16.22,16.439,,,,,
743,11/01/20 11:15:12 AM,16.22,16.439,,,,,
744,11/01/20 11:15:13 AM,16.22,16.439,,,,,
745,11/01/20 11:15:14 AM,16.22,16.415,,,,,
746,11/01/20 11:15:15 AM,16.22,16.415,,,,,
747,11/01/20 11:15:16 AM,16.22,16.415,,,,,
748,11/01/20 11:15:17 AM,16.22,16.415,,,,,
749,11/01/20 11:15:18 AM,16.22,16.415,,,,,
750,11/01/20 11:15:19 AM,16.22,16.415,,,,,
751,11/01/20 11:15:20 AM,16.22,16.415,,,,,
752,11/01/20 11:15:21 AM,16.22,16.415,,,,,
753,11/01/20 11:15:22 AM,16.22,16.415,,,,,
754,11/01/20 11:15:23 AM,16.22,16.415,,,,,
755,11/01/20 11:15:24 AM,16.22,16.415,,,,,
756,11/01/20 11:15:25 AM,16.22,16.415,,,,,
757,11/01/20 11:15:26 AM,16.22,16.392,,,,,
758,11/01/20 11:15:27 AM,16.22,16.392,,,,,
759,11/01/20 11:15:28 AM,16.22,16.392,,,,,
760,11/01/20 11:15:29 AM,16.22,16.392,,,,,
761,11/01/20 11:15:30 AM,16.22,16.392,,,,,
762,11/01/20 11:15:31 AM,16.22,16.392,,,,,
763,11/01/20 11:15:32 AM,16.22,16.392,,,,,
764,11/01/20 11:15:33 AM,16.22,16.392,,,,,
765,11/01/20 11:15:34 AM,16.22,16.392,,,,,
766,11/01/20 11:15:35 AM,16.22,16.368,,,,,
767,11/01/20 11:15:36 AM,16.22,16.368,,,,,
768,11/01/20 11:15:37 AM,16.22,16.368,,,,,
769,11/01/20 11:15:38 AM,16.22,16.368,,,,,
770,11/01/20 11:15:39 AM,16.22,16.368,,,,,
771,11/01/20 11:15:40 AM,16.22,16.368,,,,,
772,11/01/20 11:15:41 AM,16.22,16.368,,,,,
773,11/01/20 11:15:42 AM,16.22,16.368,,,,,
774,11/01/20 11:15:43 AM,16.22,16.368,,,,,
775,11/01/20 11:15:44 AM,16.22,16.368,,,,,
776,11/01/20 11:15:45 AM,16.22,16.368,,,,,
777,11/01/20 11:15:46 AM,16.22,16.344,,,,,
778,11/01/20 11:15:47 AM,16.22,16.344,,,,,
779,11/01/20 11:15:48 AM,16.22,16.344,,,,,
780,11/01/20 11:15:49 AM,16.22,16.344,,,,,
781,11/01/20 11:15:50 AM,16.22,16.344,,,,,
782,11/01/20 11:15:51 AM,16.22,16.344,,,,,
783,11/01/20 11:15:52 AM,16.22,16.344,,,,,
784,11/01/20 11:15:53 AM,16.22,16.344,,,,,
785,11/01/20 11:15:54 AM,16.22,16.320,,,,,
786,11/01/20 11:15:55 AM,16.22,16.320,,,,,
787,11/01/20 11:15:56 AM,16.22,16.320,,,,,
788,11/01/20 11:15:57 AM,16.22,16.320,,,,,
789,11/01/20 11:15:58 AM,16.22,16.320,,,,,
790,11/01/20 11:15:59 AM,16.22,16.320,,,,,
791,11/01/20 11:16:00 AM,16.22,16.320,,,,,
792,11/01/20 11:16:01 AM,16.22,16.320,,,,,
793,11/01/20 11:16:02 AM,16.22,16.320,,,,,
794,11/01/20 11:16:03 AM,16.22,16.320,,,,,
795,11/01/20 11:16:04 AM,16.22,16.320,,,,,
796,11/01/20 11:16:05 AM,16.22,16.296,,,,,
797,11/01/20 11:16:06 AM,16.22,16.296,,,,,
798,11/01/20 11:16:07 AM,16.22,16.296,,,,,
799,11/01/20 11:16:08 AM,16.22,16.296,,,,,
800,11/01/20 11:16:09 AM,16.22,16.296,,,,,
801,11/01/20 11:16:10 AM,16.22,16.296,,,,,
802,11/01/20 11:16:11 AM,16.22,16.296,,,,,
803,11/01/20 11:16:12 AM,16.22,16.296,,,,,
804,11/01/20 11:16:13 AM,16.22,16.296,,,,,
805,11/01/20 11:16:14 AM,16.22,16.296,,,,,
806,11/01/20 11:16:15 AM,16.22,16.296,,,,,
807,11/01/20 11:16:16 AM,16.22,16.296,,,,,
808,11/01/20 11:16:17 AM,16.22,16.272,,,,,
809,11/01/20 11:16:18 AM,16.22,16.272,,,,,
810,11/01/20 11:16:19 AM,16.22,16.272,,,,,
811,11/01/20 11:16:20 AM,16.22,16.272,,,,,
812,11/01/20 11:16:21 AM,16.22,16.272,,,,,
813,11/01/20 11:16:22 AM,16.22,16.272,,,,,
814,11/01/20 11:16:23 AM,16.22,16.272,,,,,
815,11/01/20 11:16:24 AM,16.22,16.272,,,,,
816,11/01/20 11:16:25 AM,16.22,16.272,,,,,
817,11/01/20 11:16:26 AM,16.22,16.272,,,,,
818,11/01/20 11:16:27 AM,16.22,16.249,,,,,
819,11/01/20 11:16:28 AM,16.22,16.249,,,,,
820,11/01/20 11:16:29 AM,16.22,16.249,,,,,
821,11/01/20 11:16:30 AM,16.22,16.249,,,,,
822,11/01/20 11:16:31 AM,16.22,16.249,,,,,
823,11/01/20 11:16:32 AM,16.22,16.249,,,,,
824,11/01/20 11:16:33 AM,16.22,16.249,,,,,
825,11/01/20 11:16:34 AM,16.22,16.249,,,,,
826,11/01/20 11:16:35 AM,16.22,16.249,,,,,
827,11/01/20 11:16:36 AM,16.22,16.225,,,,,
828,11/01/20 11:16:37 AM,16.22,16.225,,,,,
829,11/01/20 11:16:38 AM,16.22,16.225,,,,,
830,11/01/20 11:16:39 AM,16.22,16.225,,,,,
831,11/01/20 11:16:40 AM,16.22,16.225,,,,,
832,11/01/20 11:16:41 AM,16.22,16.225,,,,,
833,11/01/20 11:16:42 AM,16.22,16.225,,,,,
834,11/01/20 11:16:43 AM,16.22,16.225,,,,,
835,11/01/20 11:16:44 AM,16.22,16.225,,,,,
836,11/01/20 11:16:45 AM,16.22,16.225,,,,,
837,11/01/20 11:16:46 AM,16.22,16.225,,,,,
838,11/01/20 11:16:47 AM,16.22,16.225,,,,,
839,11/01/20 11:16:48 AM,16.22,16.225,,,,,
840,11/01/20 11:16:49 AM,16.22,16.201,,,,,
841,11/01/20 11:16:50 AM,16.22,16.201,,,,,
842,11/01/20 11:16:51 AM,16.22,16.201,,,,,
843,11/01/20 11:16:52 AM,16.22,16.201,,,,,
844,11/01/20 11:16:53 AM,16.22,16.201,,,,,
845,11/01/20 11:16:54 AM,16.22,16.201,,,,,
846,11/01/20 11:16:55 AM,16.22,16.201,,,,,
847,11/01/20 11:16:56 AM,16.22,16.201,,,,,
848,11/01/20 11:16:57 AM,16.22,16.201,,,,,
849,11/01/20 11:16:58 AM,16.22,16.177,,,,,
850,11/01/20 11:16:59 AM,16.22,16.201,,,,,
851,11/01/20 11:17:00 AM,16.22,16.177,,,,,
852,11/01/20 11:17:01 AM,16.22,16.177,,,,,
853,11/01/20 11:17:02 AM,16.22,16.177,,,,,
854,11/01/20 11:17:03 AM,16.22,16.177,,,,,
855,11/01/20 11:17:04 AM,16.22,16.177,,,,,
856,11/01/20 11:17:05 AM,16.22,16.177,,,,,
857,11/01/20 11:17:06 AM,16.22,16.177,,,,,
858,11/01/20 11:17:07 AM,16.22,16.177,,,,,
859,11/01/20 11:17:08 AM,16.22,16.177,,,,,
860,11/01/20 11:17:09 AM,16.22,16.177,,,,,
861,11/01/20 11:17:10 AM,16.22,16.177,,,,,
862,11/01/20 11:17:11 AM,16.22,16.153,,,,,
863,11/01/20 11:17:12 AM,16.22,16.177,,,,,
864,11/01/20 11:17:13 AM,16.22,16.153,,,,,
865,11/01/20 11:17:14 AM,16.22,16.153,,,,,
866,11/01/20 11:17:15 AM,16.22,16.153,,,,,
867,11/01/20 11:17:16 AM,16.22,16.153,,,,,
868,11/01/20 11:17:17 AM,16.22,16.153,,,,,
869,11/01/20 11:17:18 AM,16.22,16.153,,,,,
870,11/01/20 11:17:19 AM,16.22,16.153,,,,,
871,11/01/20 11:17:20 AM,16.22,16.153,,,,,
872,11/01/20 11:17:21 AM,16.22,16.153,,,,,
873,11/01/20 11:17:22 AM,16.22,16.153,,,,,
874,11/01/20 11:17:23 AM,16.22,16.153,,,,,
875,11/01/20 11:17:24 AM,16.22,16.129,,,,,
876,11/01/20 11:17:25 AM,16.22,16.129,,,,,
877,11/01/20 11:17:26 AM,16.22,16.129,,,,,
878,11/01/20 11:17:27 AM,16.22,16.153,,,,,
879,11/01/20 11:17:28 AM,16.22,16.129,,,,,
880,11/01/20 11:17:29 AM,16.22,16.129,,,,,
881,11/01/20 11:17:30 AM,16.22,16.129,,,,,
882,11/01/20 11:17:31 AM,16.22,16.129,,,,,
883,11/01/20 11:17:32 AM,16.22,16.129,,,,,
884,11/01/20 11:17:33 AM,16.22,16.129,,,,,
885,11/01/20 11:17:34 AM,16.22,16.129,,,,,
886,11/01/20 11:17:35 AM,16.22,16.129,,,,,
887,11/01/20 11:17:36 AM,16.22,16.129,,,,,
888,11/01/20 11:17:37 AM,16.22,16.129,,,,,
889,11/01/20 11:17:38 AM,16.22,16.129,,,,,
890,11/01/20 11:17:39 AM,16.22,16.106,,,,,
891,11/01/20 11:17:40 AM,16.22,16.129,,,,,
892,11/01/20 11:17:41 AM,16.22,16.106,,,,,
893,11/01/20 11:17:42 AM,16.22,16.106,,,,,
894,11/01/20 11:17:43 AM,16.22,16.106,,,,,
895,11/01/20 11:17:44 AM,16.22,16.106,,,,,
896,11/01/20 11:17:45 AM,16.22,16.106,,,,,
897,11/01/20 11:17:46 AM,16.22,16.106,,,,,
898,11/01/20 11:17:47 AM,16.22,16.106,,,,,
899,11/01/20 11:17:48 AM,16.22,16.106,,,,,
900,11/01/20 11:17:49 AM,16.22,16.106,,,,,
901,11/01/20 11:17:50 AM,16.22,16.106,,,,,
902,11/01/20 11:17:51 AM,16.22,16.106,,,,,
903,11/01/20 11:17:52 AM,16.22,16.106,,,,,
904,11/01/20 11:17:53 AM,16.22,16.082,,,,,
905,11/01/20 11:17:54 AM,16.22,16.106,,,,,
906,11/01/20 11:17:55 AM,16.22,16.106,,,,,
907,11/01/20 11:17:56 AM,16.22,16.106,,,,,
908,11/01/20 11:17:57 AM,16.22,16.082,,,,,
909,11/01/20 11:17:58 AM,16.22,16.082,,,,,
910,11/01/20 11:17:59 AM,16.22,16.082,,,,,
911,11/01/20 11:18:00 AM,16.22,16.082,,,,,
912,11/01/20 11:18:01 AM,16.22,16.082,,,,,
913,11/01/20 11:18:02 AM,16.22,16.082,,,,,
914,11/01/20 11:18:03 AM,16.22,16.082,,,,,
915,11/01/20 11:18:04 AM,16.22,16.082,,,,,
916,11/01/20 11:18:05 AM,16.22,16.082,,,,,
917,11/01/20 11:18:06 AM,16.22,16.082,,,,,
918,11/01/20 11:18:07 AM,16.22,16.058,,,,,
919,11/01/20 11:18:08 AM,16.22,16.058,,,,,
